Question_ID,Question,option1,option2,option3,option4,correct_option,Difficulty,Points,Level_Student,PredictedQuestion
33.0,The value of $\int\left(1+\frac{1}{x^{2}}\right) e^{\left(x-\frac{1}{x}\right)} d x=$,$\frac{\log \sec 5 x}{5}+\frac{\log \sec 3 x}{3}+\frac{\log \sec 2 x}{2}+c$,$\frac{\log \sec 10 x}{10}+c$,$\frac{-\log \sec 5 x}{5}+\frac{\log \sec 3 x}{3}+\frac{\log \sec 2 x}{2}+c$,$\log \frac{\sec 5 x}{5}-\log \frac{\sec 3 x}{3}-\log \frac{\sec 2 x}{2}+c$,Option  1,1,5625.0,1,The value of $\int\left(1+\frac{1}{x^{2}}\right) e^{\left(x-\frac{1}{x}\right)} d x=$
33.0,The value of $\int\left(1+\frac{1}{x^{2}}\right) e^{\left(x-\frac{1}{x}\right)} d x=$,$\frac{\log \sec 5 x}{5}+\frac{\log \sec 3 x}{3}+\frac{\log \sec 2 x}{2}+c$,$\frac{\log \sec 10 x}{10}+c$,$\frac{-\log \sec 5 x}{5}+\frac{\log \sec 3 x}{3}+\frac{\log \sec 2 x}{2}+c$,$\log \frac{\sec 5 x}{5}-\log \frac{\sec 3 x}{3}-\log \frac{\sec 2 x}{2}+c$,Option  1,1,5625.0,2,The value of $\int\left(1+\frac{1}{x^{2}}\right) e^{\left(x-\frac{1}{x}\right)} d x=$
33.0,The value of $\int\left(1+\frac{1}{x^{2}}\right) e^{\left(x-\frac{1}{x}\right)} d x=$,$\frac{\log \sec 5 x}{5}+\frac{\log \sec 3 x}{3}+\frac{\log \sec 2 x}{2}+c$,$\frac{\log \sec 10 x}{10}+c$,$\frac{-\log \sec 5 x}{5}+\frac{\log \sec 3 x}{3}+\frac{\log \sec 2 x}{2}+c$,$\log \frac{\sec 5 x}{5}-\log \frac{\sec 3 x}{3}-\log \frac{\sec 2 x}{2}+c$,Option  1,1,5625.0,3,The value of $\int\left(1+\frac{1}{x^{2}}\right) e^{\left(x-\frac{1}{x}\right)} d x=$
33.0,The value of $\int\left(1+\frac{1}{x^{2}}\right) e^{\left(x-\frac{1}{x}\right)} d x=$,$\frac{\log \sec 5 x}{5}+\frac{\log \sec 3 x}{3}+\frac{\log \sec 2 x}{2}+c$,$\frac{\log \sec 10 x}{10}+c$,$\frac{-\log \sec 5 x}{5}+\frac{\log \sec 3 x}{3}+\frac{\log \sec 2 x}{2}+c$,$\log \frac{\sec 5 x}{5}-\log \frac{\sec 3 x}{3}-\log \frac{\sec 2 x}{2}+c$,Option  1,1,5625.0,4,The value of $\int\left(1+\frac{1}{x^{2}}\right) e^{\left(x-\frac{1}{x}\right)} d x=$
33.0,The value of $\int\left(1+\frac{1}{x^{2}}\right) e^{\left(x-\frac{1}{x}\right)} d x=$,$\frac{\log \sec 5 x}{5}+\frac{\log \sec 3 x}{3}+\frac{\log \sec 2 x}{2}+c$,$\frac{\log \sec 10 x}{10}+c$,$\frac{-\log \sec 5 x}{5}+\frac{\log \sec 3 x}{3}+\frac{\log \sec 2 x}{2}+c$,$\log \frac{\sec 5 x}{5}-\log \frac{\sec 3 x}{3}-\log \frac{\sec 2 x}{2}+c$,Option  1,1,5625.0,5,The value of $\int\left(1+\frac{1}{x^{2}}\right) e^{\left(x-\frac{1}{x}\right)} d x=$
33.0,The value of $\int\left(1+\frac{1}{x^{2}}\right) e^{\left(x-\frac{1}{x}\right)} d x=$,$\frac{\log \sec 5 x}{5}+\frac{\log \sec 3 x}{3}+\frac{\log \sec 2 x}{2}+c$,$\frac{\log \sec 10 x}{10}+c$,$\frac{-\log \sec 5 x}{5}+\frac{\log \sec 3 x}{3}+\frac{\log \sec 2 x}{2}+c$,$\log \frac{\sec 5 x}{5}-\log \frac{\sec 3 x}{3}-\log \frac{\sec 2 x}{2}+c$,Option  1,1,5625.0,6,The value of $\int\left(1+\frac{1}{x^{2}}\right) e^{\left(x-\frac{1}{x}\right)} d x=$
33.0,The value of $\int\left(1+\frac{1}{x^{2}}\right) e^{\left(x-\frac{1}{x}\right)} d x=$,$\frac{\log \sec 5 x}{5}+\frac{\log \sec 3 x}{3}+\frac{\log \sec 2 x}{2}+c$,$\frac{\log \sec 10 x}{10}+c$,$\frac{-\log \sec 5 x}{5}+\frac{\log \sec 3 x}{3}+\frac{\log \sec 2 x}{2}+c$,$\log \frac{\sec 5 x}{5}-\log \frac{\sec 3 x}{3}-\log \frac{\sec 2 x}{2}+c$,Option  1,1,5625.0,7,The value of $\int\left(1+\frac{1}{x^{2}}\right) e^{\left(x-\frac{1}{x}\right)} d x=$
33.0,The value of $\int\left(1+\frac{1}{x^{2}}\right) e^{\left(x-\frac{1}{x}\right)} d x=$,$\frac{\log \sec 5 x}{5}+\frac{\log \sec 3 x}{3}+\frac{\log \sec 2 x}{2}+c$,$\frac{\log \sec 10 x}{10}+c$,$\frac{-\log \sec 5 x}{5}+\frac{\log \sec 3 x}{3}+\frac{\log \sec 2 x}{2}+c$,$\log \frac{\sec 5 x}{5}-\log \frac{\sec 3 x}{3}-\log \frac{\sec 2 x}{2}+c$,Option  1,1,5625.0,8,The value of $\int\left(1+\frac{1}{x^{2}}\right) e^{\left(x-\frac{1}{x}\right)} d x=$
33.0,The value of $\int\left(1+\frac{1}{x^{2}}\right) e^{\left(x-\frac{1}{x}\right)} d x=$,$\frac{\log \sec 5 x}{5}+\frac{\log \sec 3 x}{3}+\frac{\log \sec 2 x}{2}+c$,$\frac{\log \sec 10 x}{10}+c$,$\frac{-\log \sec 5 x}{5}+\frac{\log \sec 3 x}{3}+\frac{\log \sec 2 x}{2}+c$,$\log \frac{\sec 5 x}{5}-\log \frac{\sec 3 x}{3}-\log \frac{\sec 2 x}{2}+c$,Option  1,1,5625.0,9,The value of $\int\left(1+\frac{1}{x^{2}}\right) e^{\left(x-\frac{1}{x}\right)} d x=$
35.0,$\int \tan ^{-1}\left(\frac{\cos 2 x}{1+\sin 2 x}\right) d x$ equals :,$\frac{\pi}{4} x-\frac{x^{2}}{2}+c$,$\frac{-\pi}{4} x+\frac{x^{2}}{2}+c$,$-x^{2}+c$,$\left.x^{2}+c\right]$,,1,6250.0,0,$\int \tan ^{-1}\left(\frac{\cos 2 x}{1+\sin 2 x}\right) d x$ equals :
35.0,$\int \tan ^{-1}\left(\frac{\cos 2 x}{1+\sin 2 x}\right) d x$ equals :,$\frac{\pi}{4} x-\frac{x^{2}}{2}+c$,$\frac{-\pi}{4} x+\frac{x^{2}}{2}+c$,$-x^{2}+c$,$\left.x^{2}+c\right]$,,1,6250.0,1,$\int \tan ^{-1}\left(\frac{\cos 2 x}{1+\sin 2 x}\right) d x$ equals :
35.0,$\int \tan ^{-1}\left(\frac{\cos 2 x}{1+\sin 2 x}\right) d x$ equals :,$\frac{\pi}{4} x-\frac{x^{2}}{2}+c$,$\frac{-\pi}{4} x+\frac{x^{2}}{2}+c$,$-x^{2}+c$,$\left.x^{2}+c\right]$,,1,6250.0,2,$\int \tan ^{-1}\left(\frac{\cos 2 x}{1+\sin 2 x}\right) d x$ equals :
35.0,$\int \tan ^{-1}\left(\frac{\cos 2 x}{1+\sin 2 x}\right) d x$ equals :,$\frac{\pi}{4} x-\frac{x^{2}}{2}+c$,$\frac{-\pi}{4} x+\frac{x^{2}}{2}+c$,$-x^{2}+c$,$\left.x^{2}+c\right]$,,1,6250.0,3,$\int \tan ^{-1}\left(\frac{\cos 2 x}{1+\sin 2 x}\right) d x$ equals :
35.0,$\int \tan ^{-1}\left(\frac{\cos 2 x}{1+\sin 2 x}\right) d x$ equals :,$\frac{\pi}{4} x-\frac{x^{2}}{2}+c$,$\frac{-\pi}{4} x+\frac{x^{2}}{2}+c$,$-x^{2}+c$,$\left.x^{2}+c\right]$,,1,6250.0,4,$\int \tan ^{-1}\left(\frac{\cos 2 x}{1+\sin 2 x}\right) d x$ equals :
35.0,$\int \tan ^{-1}\left(\frac{\cos 2 x}{1+\sin 2 x}\right) d x$ equals :,$\frac{\pi}{4} x-\frac{x^{2}}{2}+c$,$\frac{-\pi}{4} x+\frac{x^{2}}{2}+c$,$-x^{2}+c$,$\left.x^{2}+c\right]$,,1,6250.0,5,$\int \tan ^{-1}\left(\frac{\cos 2 x}{1+\sin 2 x}\right) d x$ equals :
35.0,$\int \tan ^{-1}\left(\frac{\cos 2 x}{1+\sin 2 x}\right) d x$ equals :,$\frac{\pi}{4} x-\frac{x^{2}}{2}+c$,$\frac{-\pi}{4} x+\frac{x^{2}}{2}+c$,$-x^{2}+c$,$\left.x^{2}+c\right]$,,1,6250.0,6,$\int \tan ^{-1}\left(\frac{\cos 2 x}{1+\sin 2 x}\right) d x$ equals :
35.0,$\int \tan ^{-1}\left(\frac{\cos 2 x}{1+\sin 2 x}\right) d x$ equals :,$\frac{\pi}{4} x-\frac{x^{2}}{2}+c$,$\frac{-\pi}{4} x+\frac{x^{2}}{2}+c$,$-x^{2}+c$,$\left.x^{2}+c\right]$,,1,6250.0,7,$\int \tan ^{-1}\left(\frac{\cos 2 x}{1+\sin 2 x}\right) d x$ equals :
35.0,$\int \tan ^{-1}\left(\frac{\cos 2 x}{1+\sin 2 x}\right) d x$ equals :,$\frac{\pi}{4} x-\frac{x^{2}}{2}+c$,$\frac{-\pi}{4} x+\frac{x^{2}}{2}+c$,$-x^{2}+c$,$\left.x^{2}+c\right]$,,1,6250.0,8,$\int \tan ^{-1}\left(\frac{\cos 2 x}{1+\sin 2 x}\right) d x$ equals :
35.0,$\int \tan ^{-1}\left(\frac{\cos 2 x}{1+\sin 2 x}\right) d x$ equals :,$\frac{\pi}{4} x-\frac{x^{2}}{2}+c$,$\frac{-\pi}{4} x+\frac{x^{2}}{2}+c$,$-x^{2}+c$,$\left.x^{2}+c\right]$,,1,6250.0,9,$\int \tan ^{-1}\left(\frac{\cos 2 x}{1+\sin 2 x}\right) d x$ equals :
36.0,$\int \frac{\sec ^{2} x}{1+\tan x} d x=$,$\log (\cos x+\sin x)+c$,$\log \left(\sec ^{2} x\right)+c$,$\log (1+\tan x)+c$,$\frac{1}{(1+\tan x)^{2}}+c$,Option  3,1,6875.0,0,$\int \frac{\sec ^{2} x}{1+\tan x} d x=$
36.0,$\int \frac{\sec ^{2} x}{1+\tan x} d x=$,$\log (\cos x+\sin x)+c$,$\log \left(\sec ^{2} x\right)+c$,$\log (1+\tan x)+c$,$\frac{1}{(1+\tan x)^{2}}+c$,Option  3,1,6875.0,1,$\int \frac{\sec ^{2} x}{1+\tan x} d x=$
36.0,$\int \frac{\sec ^{2} x}{1+\tan x} d x=$,$\log (\cos x+\sin x)+c$,$\log \left(\sec ^{2} x\right)+c$,$\log (1+\tan x)+c$,$\frac{1}{(1+\tan x)^{2}}+c$,Option  3,1,6875.0,2,$\int \frac{\sec ^{2} x}{1+\tan x} d x=$
36.0,$\int \frac{\sec ^{2} x}{1+\tan x} d x=$,$\log (\cos x+\sin x)+c$,$\log \left(\sec ^{2} x\right)+c$,$\log (1+\tan x)+c$,$\frac{1}{(1+\tan x)^{2}}+c$,Option  3,1,6875.0,3,$\int \frac{\sec ^{2} x}{1+\tan x} d x=$
36.0,$\int \frac{\sec ^{2} x}{1+\tan x} d x=$,$\log (\cos x+\sin x)+c$,$\log \left(\sec ^{2} x\right)+c$,$\log (1+\tan x)+c$,$\frac{1}{(1+\tan x)^{2}}+c$,Option  3,1,6875.0,4,$\int \frac{\sec ^{2} x}{1+\tan x} d x=$
36.0,$\int \frac{\sec ^{2} x}{1+\tan x} d x=$,$\log (\cos x+\sin x)+c$,$\log \left(\sec ^{2} x\right)+c$,$\log (1+\tan x)+c$,$\frac{1}{(1+\tan x)^{2}}+c$,Option  3,1,6875.0,5,$\int \frac{\sec ^{2} x}{1+\tan x} d x=$
36.0,$\int \frac{\sec ^{2} x}{1+\tan x} d x=$,$\log (\cos x+\sin x)+c$,$\log \left(\sec ^{2} x\right)+c$,$\log (1+\tan x)+c$,$\frac{1}{(1+\tan x)^{2}}+c$,Option  3,1,6875.0,6,$\int \frac{\sec ^{2} x}{1+\tan x} d x=$
36.0,$\int \frac{\sec ^{2} x}{1+\tan x} d x=$,$\log (\cos x+\sin x)+c$,$\log \left(\sec ^{2} x\right)+c$,$\log (1+\tan x)+c$,$\frac{1}{(1+\tan x)^{2}}+c$,Option  3,1,6875.0,7,$\int \frac{\sec ^{2} x}{1+\tan x} d x=$
36.0,$\int \frac{\sec ^{2} x}{1+\tan x} d x=$,$\log (\cos x+\sin x)+c$,$\log \left(\sec ^{2} x\right)+c$,$\log (1+\tan x)+c$,$\frac{1}{(1+\tan x)^{2}}+c$,Option  3,1,6875.0,8,$\int \frac{\sec ^{2} x}{1+\tan x} d x=$
36.0,$\int \frac{\sec ^{2} x}{1+\tan x} d x=$,$\log (\cos x+\sin x)+c$,$\log \left(\sec ^{2} x\right)+c$,$\log (1+\tan x)+c$,$\frac{1}{(1+\tan x)^{2}}+c$,Option  3,1,6875.0,9,$\int \frac{\sec ^{2} x}{1+\tan x} d x=$
37.0,$\int\left(\sin ^{4} x-\cos ^{4} x\right) d x=$ :,$-\frac{\cos 2 x}{2}+c$,$-\frac{\sin 2 x}{2}+c$,$\frac{\sin 2 x}{2}+c$,$\frac{\cos 2 x}{2}+c$,Option  2,1,7500.0,0,$\int\left(\sin ^{4} x-\cos ^{4} x\right) d x=$ :
37.0,$\int\left(\sin ^{4} x-\cos ^{4} x\right) d x=$ :,$-\frac{\cos 2 x}{2}+c$,$-\frac{\sin 2 x}{2}+c$,$\frac{\sin 2 x}{2}+c$,$\frac{\cos 2 x}{2}+c$,Option  2,1,7500.0,1,$\int\left(\sin ^{4} x-\cos ^{4} x\right) d x=$ :
37.0,$\int\left(\sin ^{4} x-\cos ^{4} x\right) d x=$ :,$-\frac{\cos 2 x}{2}+c$,$-\frac{\sin 2 x}{2}+c$,$\frac{\sin 2 x}{2}+c$,$\frac{\cos 2 x}{2}+c$,Option  2,1,7500.0,2,$\int\left(\sin ^{4} x-\cos ^{4} x\right) d x=$ :
37.0,$\int\left(\sin ^{4} x-\cos ^{4} x\right) d x=$ :,$-\frac{\cos 2 x}{2}+c$,$-\frac{\sin 2 x}{2}+c$,$\frac{\sin 2 x}{2}+c$,$\frac{\cos 2 x}{2}+c$,Option  2,1,7500.0,3,$\int\left(\sin ^{4} x-\cos ^{4} x\right) d x=$ :
37.0,$\int\left(\sin ^{4} x-\cos ^{4} x\right) d x=$ :,$-\frac{\cos 2 x}{2}+c$,$-\frac{\sin 2 x}{2}+c$,$\frac{\sin 2 x}{2}+c$,$\frac{\cos 2 x}{2}+c$,Option  2,1,7500.0,4,$\int\left(\sin ^{4} x-\cos ^{4} x\right) d x=$ :
37.0,$\int\left(\sin ^{4} x-\cos ^{4} x\right) d x=$ :,$-\frac{\cos 2 x}{2}+c$,$-\frac{\sin 2 x}{2}+c$,$\frac{\sin 2 x}{2}+c$,$\frac{\cos 2 x}{2}+c$,Option  2,1,7500.0,5,$\int\left(\sin ^{4} x-\cos ^{4} x\right) d x=$ :
37.0,$\int\left(\sin ^{4} x-\cos ^{4} x\right) d x=$ :,$-\frac{\cos 2 x}{2}+c$,$-\frac{\sin 2 x}{2}+c$,$\frac{\sin 2 x}{2}+c$,$\frac{\cos 2 x}{2}+c$,Option  2,1,7500.0,6,$\int\left(\sin ^{4} x-\cos ^{4} x\right) d x=$ :
37.0,$\int\left(\sin ^{4} x-\cos ^{4} x\right) d x=$ :,$-\frac{\cos 2 x}{2}+c$,$-\frac{\sin 2 x}{2}+c$,$\frac{\sin 2 x}{2}+c$,$\frac{\cos 2 x}{2}+c$,Option  2,1,7500.0,7,$\int\left(\sin ^{4} x-\cos ^{4} x\right) d x=$ :
37.0,$\int\left(\sin ^{4} x-\cos ^{4} x\right) d x=$ :,$-\frac{\cos 2 x}{2}+c$,$-\frac{\sin 2 x}{2}+c$,$\frac{\sin 2 x}{2}+c$,$\frac{\cos 2 x}{2}+c$,Option  2,1,7500.0,8,$\int\left(\sin ^{4} x-\cos ^{4} x\right) d x=$ :
37.0,$\int\left(\sin ^{4} x-\cos ^{4} x\right) d x=$ :,$-\frac{\cos 2 x}{2}+c$,$-\frac{\sin 2 x}{2}+c$,$\frac{\sin 2 x}{2}+c$,$\frac{\cos 2 x}{2}+c$,Option  2,1,7500.0,9,$\int\left(\sin ^{4} x-\cos ^{4} x\right) d x=$ :
38.0,$\int \frac{\cos 2 x-\cos 2 \theta}{\cos x-\cos \theta} d x$ is equal to,$2(\sin x+x \cos \theta)+C$,$2(\sin x-x \cos \theta)+C$,$2(\sin x+2 x \cos \theta)+C$,$2(\sin x-2 x \cos \theta)+C$,Option  1,1,8125.0,0,$\int \frac{\cos 2 x-\cos 2 \theta}{\cos x-\cos \theta} d x$ is equal to
38.0,$\int \frac{\cos 2 x-\cos 2 \theta}{\cos x-\cos \theta} d x$ is equal to,$2(\sin x+x \cos \theta)+C$,$2(\sin x-x \cos \theta)+C$,$2(\sin x+2 x \cos \theta)+C$,$2(\sin x-2 x \cos \theta)+C$,Option  1,1,8125.0,1,$\int \frac{\cos 2 x-\cos 2 \theta}{\cos x-\cos \theta} d x$ is equal to
38.0,$\int \frac{\cos 2 x-\cos 2 \theta}{\cos x-\cos \theta} d x$ is equal to,$2(\sin x+x \cos \theta)+C$,$2(\sin x-x \cos \theta)+C$,$2(\sin x+2 x \cos \theta)+C$,$2(\sin x-2 x \cos \theta)+C$,Option  1,1,8125.0,2,$\int \frac{\cos 2 x-\cos 2 \theta}{\cos x-\cos \theta} d x$ is equal to
38.0,$\int \frac{\cos 2 x-\cos 2 \theta}{\cos x-\cos \theta} d x$ is equal to,$2(\sin x+x \cos \theta)+C$,$2(\sin x-x \cos \theta)+C$,$2(\sin x+2 x \cos \theta)+C$,$2(\sin x-2 x \cos \theta)+C$,Option  1,1,8125.0,3,$\int \frac{\cos 2 x-\cos 2 \theta}{\cos x-\cos \theta} d x$ is equal to
38.0,$\int \frac{\cos 2 x-\cos 2 \theta}{\cos x-\cos \theta} d x$ is equal to,$2(\sin x+x \cos \theta)+C$,$2(\sin x-x \cos \theta)+C$,$2(\sin x+2 x \cos \theta)+C$,$2(\sin x-2 x \cos \theta)+C$,Option  1,1,8125.0,4,$\int \frac{\cos 2 x-\cos 2 \theta}{\cos x-\cos \theta} d x$ is equal to
38.0,$\int \frac{\cos 2 x-\cos 2 \theta}{\cos x-\cos \theta} d x$ is equal to,$2(\sin x+x \cos \theta)+C$,$2(\sin x-x \cos \theta)+C$,$2(\sin x+2 x \cos \theta)+C$,$2(\sin x-2 x \cos \theta)+C$,Option  1,1,8125.0,5,$\int \frac{\cos 2 x-\cos 2 \theta}{\cos x-\cos \theta} d x$ is equal to
38.0,$\int \frac{\cos 2 x-\cos 2 \theta}{\cos x-\cos \theta} d x$ is equal to,$2(\sin x+x \cos \theta)+C$,$2(\sin x-x \cos \theta)+C$,$2(\sin x+2 x \cos \theta)+C$,$2(\sin x-2 x \cos \theta)+C$,Option  1,1,8125.0,6,$\int \frac{\cos 2 x-\cos 2 \theta}{\cos x-\cos \theta} d x$ is equal to
38.0,$\int \frac{\cos 2 x-\cos 2 \theta}{\cos x-\cos \theta} d x$ is equal to,$2(\sin x+x \cos \theta)+C$,$2(\sin x-x \cos \theta)+C$,$2(\sin x+2 x \cos \theta)+C$,$2(\sin x-2 x \cos \theta)+C$,Option  1,1,8125.0,7,$\int \frac{\cos 2 x-\cos 2 \theta}{\cos x-\cos \theta} d x$ is equal to
38.0,$\int \frac{\cos 2 x-\cos 2 \theta}{\cos x-\cos \theta} d x$ is equal to,$2(\sin x+x \cos \theta)+C$,$2(\sin x-x \cos \theta)+C$,$2(\sin x+2 x \cos \theta)+C$,$2(\sin x-2 x \cos \theta)+C$,Option  1,1,8125.0,8,$\int \frac{\cos 2 x-\cos 2 \theta}{\cos x-\cos \theta} d x$ is equal to
38.0,$\int \frac{\cos 2 x-\cos 2 \theta}{\cos x-\cos \theta} d x$ is equal to,$2(\sin x+x \cos \theta)+C$,$2(\sin x-x \cos \theta)+C$,$2(\sin x+2 x \cos \theta)+C$,$2(\sin x-2 x \cos \theta)+C$,Option  1,1,8125.0,9,$\int \frac{\cos 2 x-\cos 2 \theta}{\cos x-\cos \theta} d x$ is equal to
39.0,$\int \frac{d x}{\sin (x-a) \cdot \sin (x-b)}$ is equal to,$\quad \sin (b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\quad \operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+C$,$\operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\sin (b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+c$,Option  3,1,8750.0,0,$\int \frac{d x}{\sin (x-a) \cdot \sin (x-b)}$ is equal to
39.0,$\int \frac{d x}{\sin (x-a) \cdot \sin (x-b)}$ is equal to,$\quad \sin (b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\quad \operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+C$,$\operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\sin (b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+c$,Option  3,1,8750.0,1,$\int \frac{d x}{\sin (x-a) \cdot \sin (x-b)}$ is equal to
39.0,$\int \frac{d x}{\sin (x-a) \cdot \sin (x-b)}$ is equal to,$\quad \sin (b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\quad \operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+C$,$\operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\sin (b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+c$,Option  3,1,8750.0,2,$\int \frac{d x}{\sin (x-a) \cdot \sin (x-b)}$ is equal to
39.0,$\int \frac{d x}{\sin (x-a) \cdot \sin (x-b)}$ is equal to,$\quad \sin (b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\quad \operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+C$,$\operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\sin (b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+c$,Option  3,1,8750.0,3,$\int \frac{d x}{\sin (x-a) \cdot \sin (x-b)}$ is equal to
39.0,$\int \frac{d x}{\sin (x-a) \cdot \sin (x-b)}$ is equal to,$\quad \sin (b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\quad \operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+C$,$\operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\sin (b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+c$,Option  3,1,8750.0,4,$\int \frac{d x}{\sin (x-a) \cdot \sin (x-b)}$ is equal to
39.0,$\int \frac{d x}{\sin (x-a) \cdot \sin (x-b)}$ is equal to,$\quad \sin (b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\quad \operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+C$,$\operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\sin (b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+c$,Option  3,1,8750.0,5,$\int \frac{d x}{\sin (x-a) \cdot \sin (x-b)}$ is equal to
39.0,$\int \frac{d x}{\sin (x-a) \cdot \sin (x-b)}$ is equal to,$\quad \sin (b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\quad \operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+C$,$\operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\sin (b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+c$,Option  3,1,8750.0,6,$\int \frac{d x}{\sin (x-a) \cdot \sin (x-b)}$ is equal to
39.0,$\int \frac{d x}{\sin (x-a) \cdot \sin (x-b)}$ is equal to,$\quad \sin (b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\quad \operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+C$,$\operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\sin (b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+c$,Option  3,1,8750.0,7,$\int \frac{d x}{\sin (x-a) \cdot \sin (x-b)}$ is equal to
39.0,$\int \frac{d x}{\sin (x-a) \cdot \sin (x-b)}$ is equal to,$\quad \sin (b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\quad \operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+C$,$\operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\sin (b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+c$,Option  3,1,8750.0,8,$\int \frac{d x}{\sin (x-a) \cdot \sin (x-b)}$ is equal to
39.0,$\int \frac{d x}{\sin (x-a) \cdot \sin (x-b)}$ is equal to,$\quad \sin (b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\quad \operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+C$,$\operatorname{cosec}(b-a) \cdot \ln \left|\frac{\sin (x-b)}{\sin (x-a)}\right|+c$,$\sin (b-a) \cdot \ln \left|\frac{\sin (x-a)}{\sin (x-b)}\right|+c$,Option  3,1,8750.0,9,$\int \frac{d x}{\sin (x-a) \cdot \sin (x-b)}$ is equal to
40.0,$\int \frac{\cos x-\sin x}{1+\sin 2 x} d x=$,$\frac{1}{\cos x+\sin x}+c$,$\frac{-1}{\cos x+\sin x}+c$,$\frac{1}{\cos x-\sin x}$,,Option  2,1,9375.0,0,$\int \frac{\cos x-\sin x}{1+\sin 2 x} d x=$
40.0,$\int \frac{\cos x-\sin x}{1+\sin 2 x} d x=$,$\frac{1}{\cos x+\sin x}+c$,$\frac{-1}{\cos x+\sin x}+c$,$\frac{1}{\cos x-\sin x}$,,Option  2,1,9375.0,1,$\int \frac{\cos x-\sin x}{1+\sin 2 x} d x=$
40.0,$\int \frac{\cos x-\sin x}{1+\sin 2 x} d x=$,$\frac{1}{\cos x+\sin x}+c$,$\frac{-1}{\cos x+\sin x}+c$,$\frac{1}{\cos x-\sin x}$,,Option  2,1,9375.0,2,$\int \frac{\cos x-\sin x}{1+\sin 2 x} d x=$
40.0,$\int \frac{\cos x-\sin x}{1+\sin 2 x} d x=$,$\frac{1}{\cos x+\sin x}+c$,$\frac{-1}{\cos x+\sin x}+c$,$\frac{1}{\cos x-\sin x}$,,Option  2,1,9375.0,3,$\int \frac{\cos x-\sin x}{1+\sin 2 x} d x=$
